App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Very good app. You customise home screen almost exactly want clock, weather & switches widget switches WiFi, Flightmode, etc, etc organised exactly want nice professional looking package. Unfortunately, switches directly turn GPS WiFi etc open default options page, bit sus. It would nice also could add items default weather widgets, ""feels like"" ""wind speed & direction"", etc. While weather page offers sorts useful data, tab weather radar, bit major omission.",Positive,0.2310416666666666,0.4816666666666667,"Very good app. You customise home screen almost exactly want clock, weather & switches widget switches WiFi, Flightmode, etc, etc organised exactly want nice professional looking package. Unfortunately, switches directly turn GPS WiFi etc open default options page, bit sus. It would nice also could add items default weather widgets, ""feels like"" ""wind speed & direction"", etc. While weather page offers sorts useful data, tab weather radar, bit major omission.",0.8965,0.4816666666666667,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Can't believe I left review yet. I using years now, first I install I set new phone. I absolutely love look functionality I need. Nice header time/date/weather, full screen weather 5 day forecast vertical switch toggles. Use 3 every phone I bought. Can't recommend enough.",Positive,0.2623376623376623,0.4911255411255411,"Can't believe I left review yet. I using years now, first I install I set new phone. I absolutely love look functionality I need. Nice header time/date/weather, full screen weather 5 day forecast vertical switch toggles. Use 3 every phone I bought. Can't recommend enough.",0.7338,0.4911255411255411,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Stays ""awake"" Sync w/System Time So far, trying plethora clock/weather widgets, I found (aside Android system clock widget) properly stays sync system title bar clock. All others eventually simply stop updating (yes, I've configured battery optimizations). Then, post found via Google, put this. It works exactly should. Not sure else seems able figure out, I care. Well worth price. (Android 6.0 Blu Vivo XL).",Positive,0.1285714285714285,0.4744331065759637,"Stays ""awake"" Sync w/System Time So far, trying plethora clock/weather widgets, I found (aside Android system clock widget) properly stays sync system title bar clock. All others eventually simply stop updating (yes, I've configured battery optimizations). Then, post found via Google, put this. It works exactly should. Not sure else seems able figure out, I care. Well worth price. (Android 6.0 Blu Vivo XL).",0.4657,0.47443310657596377,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Compared widgets like zooper, uccw, xwidget, kwgt, buzz widget etc.. This joke. And I paid this. It's like free version. 4 font choices can't adjust change anything presets. I'm amazed basic is. I hate I'm way impressed either.",Positive,0.15,0.70625,"Compared widgets like zooper, uccw, xwidget, kwgt, buzz widget etc.. This joke. And I paid this. It's like free version. 4 font choices can't adjust change anything presets. I'm amazed basic is. I hate I'm way impressed either.",0.9022,0.70625,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Ability blend harmonize settings phone, achieve built look. Or, go crazy it! It's good. And best weather I've ever used. Gets location spot on, Queens, New York Chandler, Arizona, points between.",Positive,0.2715909090909091,0.5636363636363636,"Ability blend harmonize settings phone, achieve built look. Or, go crazy it! It's good. And best weather I've ever used. Gets location spot on, Queens, New York Chandler, Arizona, points between.",0.8748,0.5636363636363636,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,Ive using 5 years standalone homescreen always worked great. What id love see support canadian weather services (i.e: weather network). American weather really drops ball region. Thanks HD widgets team keep good work.,Positive,0.3999999999999999,0.3916666666666666,Ive using 5 years standalone homescreen always worked great. What id love see support canadian weather services (i.e: weather network). American weather really drops ball region. Thanks HD widgets team keep good work.,0.9501,0.39166666666666666,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,I like widgets available clock frequently stops updating time. I'll go check time frozen previous time. To unfreeze I'll resize little works bit longer. Annoying enough I'm going quit using it. Which sad I paid for. Using ZTE Axon 7. Android 7.1.1,Negative,-0.1648809523809524,0.5380952380952381,I like widgets available clock frequently stops updating time. I'll go check time frozen previous time. To unfreeze I'll resize little works bit longer. Annoying enough I'm going quit using it. Which sad I paid for. Using ZTE Axon 7. Android 7.1.1,-0.5994,0.5380952380952381,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,This latest version takes really long booting come up. I would rather boot cached version update later get blank widget. Also need offer Pixel like widget styles start supporting 1440p res 1080p later 4k,Positive,0.1166666666666666,0.2583333333333333,This latest version takes really long booting come up. I would rather boot cached version update later get blank widget. Also need offer Pixel like widget styles start supporting 1440p res 1080p later 4k,0.6597,0.25833333333333336,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"The look excellent, lack basic feature The widget look attractive.My problem I keep traveling 3 cities, widget show city. I cannot switch cities widget itself. One issue, I forecast see details refresh forecast, keeps trying refresh forever, unless I exit open again. Once thing I would like have, ability see weather status right lock screen. Must I unlock order see bit public info?",Positive,0.2571428571428571,0.4454761904761904,"The look excellent, lack basic feature The widget look attractive.My problem I keep traveling 3 cities, widget show city. I cannot switch cities widget itself. One issue, I forecast see details refresh forecast, keeps trying refresh forever, unless I exit open again. Once thing I would like have, ability see weather status right lock screen. Must I unlock order see bit public info?",0.5423,0.44547619047619047,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Suddenly, two years Galaxy Note Edge, HD Widgets disappeared screens. Reinstalling gives ""successful"" message, widgets install. Only experiencing HD Widgets. Help I'll give two stars.",Positive,0.25,0.8166666666666668,"Suddenly, two years Galaxy Note Edge, HD Widgets disappeared screens. Reinstalling gives ""successful"" message, widgets install. Only experiencing HD Widgets. Help I'll give two stars.",0.2023,0.8166666666666668,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"While tasteful buttons/widgets act odd. For instance, GPS widget opens GPS settings window oppose simply turn on/off. Could anyone look things?",Negative,-0.0833333333333333,0.3035714285714286,"While tasteful buttons/widgets act odd. For instance, GPS widget opens GPS settings window oppose simply turn on/off. Could anyone look things?",-0.3182,0.3035714285714286,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,recently I'd use.. however travel different time zone.. useless.. refuses read system time creates own.. usually hours current time.. weather.. wth.. 5 star downgraded,Negative,-0.025,0.4499999999999999,recently I'd use.. however travel different time zone.. useless.. refuses read system time creates own.. usually hours current time.. weather.. wth.. 5 star downgraded,0.2732,0.44999999999999996,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Used absolute favorite problem free widget. After changing phones OnePlus 5T, nougat Oreo, clock constantly freezes, without reason. Thought setting regards background apps, back default problems continue. Keep messing day I realize time really is. Hopefully fix coming soon. Otherwise 5 stars.",Positive,0.2166666666666666,0.538888888888889,"Used absolute favorite problem free widget. After changing phones OnePlus 5T, nougat Oreo, clock constantly freezes, without reason. Thought setting regards background apps, back default problems continue. Keep messing day I realize time really is. Hopefully fix coming soon. Otherwise 5 stars.",0.5829,0.538888888888889,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Sadly, recent Android updates rendered nearly useless. Still two stars, I loved years, I'm hoping devs update it. Used perfect, quite delay open, lags terribly (gets stuck lot). Aldo crashes completely, minute open. Doesn't update background smoothly used to. Hoping rate high update.",Positive,0.086,0.5690000000000001,"Sadly, recent Android updates rendered nearly useless. Still two stars, I loved years, I'm hoping devs update it. Used perfect, quite delay open, lags terribly (gets stuck lot). Aldo crashes completely, minute open. Doesn't update background smoothly used to. Hoping rate high update.",-0.3306,0.5690000000000001,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Used great, clock widgets longer update time, rendering useless. Would 5 stars gets fixed, considering update since 12-2016, fairly safe assume dev abandoned it.",Positive,0.225,0.4125,"Used great, clock widgets longer update time, rendering useless. Would 5 stars gets fixed, considering update since 12-2016, fairly safe assume dev abandoned it.",0.296,0.4125,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Nobody wants crappy looking home screen, I've tried almost weather market nothing comes close 2 HD.! Plus can't beat accuracy weather information HD! Still best market, needs refresh though keep competition...",Positive,0.65625,0.2,"Nobody wants crappy looking home screen, I've tried almost weather market nothing comes close 2 HD.! Plus can't beat accuracy weather information HD! Still best market, needs refresh though keep competition...",0.2924,0.2,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,Clock showing wrong time After last update clock shows wrong time. And single widget I switch WiFi longer turns green wifi,Negative,-0.2542857142857143,0.4761904761904761,Clock showing wrong time After last update clock shows wrong time. And single widget I switch WiFi longer turns green wifi,-0.7351,0.47619047619047616,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Once great, best clock+weather widget abandoned developer even though paid app, fix MAJOR SHOWSTOPPING BUG! Widget clock goes sync shows random time, matter settings apply battery sync section settings. I mean common, show correct time basic required functionality clock widget. Wrote bug report developer review, happily ignored. Such shame , great :(",Positive,0.146875,0.6011363636363636,"Once great, best clock+weather widget abandoned developer even though paid app, fix MAJOR SHOWSTOPPING BUG! Widget clock goes sync shows random time, matter settings apply battery sync section settings. I mean common, show correct time basic required functionality clock widget. Wrote bug report developer review, happily ignored. Such shame , great :(",0.7959,0.6011363636363636,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,Had free version.all good.. paid press weather says error backend failure... figured problem..you need change weather server acvuweather pre set dont work,Positive,0.2611111111111111,0.5666666666666668,Had free version.all good.. paid press weather says error backend failure... figured problem..you need change weather server acvuweather pre set dont work,0.1531,0.5666666666666668,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,Consider Abandoned. As evidenced long took fix Google Permissions issue. Now Devs respond bug questions. Weather longer connecting weather providers scheduled times. Often fails refresh weather even manually. This WAS good app. Sad!,Negative,-0.11875,0.575,Consider Abandoned. As evidenced long took fix Google Permissions issue. Now Devs respond bug questions. Weather longer connecting weather providers scheduled times. Often fails refresh weather even manually. This WAS good app. Sad!,-0.7424,0.575,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"When first installed worked really well. Now even pick location let add manually either. Not sure happened?! I uninstalled reinstalled. Still nothing. Sad, I really used love this!",Positive,0.0770833333333333,0.5370370370370371,"When first installed worked really well. Now even pick location let add manually either. Not sure happened?! I uninstalled reinstalled. Still nothing. Sad, I really used love this!",0.8421,0.5370370370370371,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,design good update time weather update place automatically. Stuck place. Have toggle gps manually first update weather current location. Need update fix issue,Positive,0.3166666666666666,0.4444444444444445,design good update time weather update place automatically. Stuck place. Have toggle gps manually first update weather current location. Need update fix issue,0.2263,0.4444444444444445,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Have years, worked flawlessly last week. Woke calendar/clock widget gone home screen. I went thru process re-adding widget, saw message saying widget added successfully. Problem - widget (a 4x1) added. I tried various widget configs, none added (even though messages indicated were). Uninstall/re-install, results (widget says added, wasn't).",Positive,0.25,0.5055555555555555,"Have years, worked flawlessly last week. Woke calendar/clock widget gone home screen. I went thru process re-adding widget, saw message saying widget added successfully. Problem - widget (a 4x1) added. I tried various widget configs, none added (even though messages indicated were). Uninstall/re-install, results (widget says added, wasn't).",0.3182,0.5055555555555555,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Pretty nice app. I bought years ago pretty lacking. After playing Beautiful Widgets, nothing really appealed I returned HD Widgets. To surprise, options plentiful I could customize header widget almost way! Promptly uninstalled Accuweather Beautiful Widgets afterwards. I find option save unactive widgets. Would nice feature! 4 stars.",Positive,0.5428571428571429,0.8857142857142858,"Pretty nice app. I bought years ago pretty lacking. After playing Beautiful Widgets, nothing really appealed I returned HD Widgets. To surprise, options plentiful I could customize header widget almost way! Promptly uninstalled Accuweather Beautiful Widgets afterwards. I find option save unactive widgets. Would nice feature! 4 stars.",0.9787,0.8857142857142858,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,Old time user app. Been using years I dissatisfied. The widgets comes wide variety different options. With loads customization settings widget ever feel same. Only wish I add. More weather provides hey. Those bad either.,Negative,-0.0285714285714285,0.4988095238095238,Old time user app. Been using years I dissatisfied. The widgets comes wide variety different options. With loads customization settings widget ever feel same. Only wish I add. More weather provides hey. Those bad either.,-0.5267,0.4988095238095238,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"I've used Note 4 problem since I bought Note 8 numbers go crazy clock widgets. Constantly rebooting phone get colors back numbers work properly. Developer responded. I've decided notify Google good. Is Developer,dead sick walked away together. I reported Google. Don't want anyone pay can't function properly.",Negative,-0.0877551020408163,0.4129251700680272,"I've used Note 4 problem since I bought Note 8 numbers go crazy clock widgets. Constantly rebooting phone get colors back numbers work properly. Developer responded. I've decided notify Google good. Is Developer,dead sick walked away together. I reported Google. Don't want anyone pay can't function properly.",-0.6626,0.41292517006802726,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Great app...easy set customize liking! Been using long time thought I would try apps..But, came right back one!!! Nothing even came close!",Positive,0.3089285714285714,0.4214285714285714,"Great app...easy set customize liking! Been using long time thought I would try apps..But, came right back one!!! Nothing even came close!",0.8388,0.4214285714285714,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,Worked great samsung devices UNTIL bought note 8. Now temps match actual weather info location moon sun phases anywhere near correct time day phase displayed. Something definitely screwed here.,Positive,0.225,0.4375,Worked great samsung devices UNTIL bought note 8. Now temps match actual weather info location moon sun phases anywhere near correct time day phase displayed. Something definitely screwed here.,0.5574,0.4375,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58614,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,I'm seriously disappointed response dev. The weather icon looks fine preview sized overlaps text info placed home screen. So much paying play store. Wate money time.,Negative,-0.0444444444444444,0.4833333333333333,I'm seriously disappointed response dev. The weather icon looks fine preview sized overlaps text info placed home screen. So much paying play store. Wate money time.,-0.0865,0.48333333333333334,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
