App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,"This rip off. First buy gems lose remaining gems before. 2nd lost 300 gems lot, friend request never intended send. They wont last long way. Very bad. نصابين ياجماعه انتبهو سرقه عيني عينك",Negative,-0.1419999999999999,0.3333333333333333,"This rip off. First buy gems lose remaining gems before. 2nd lost 300 gems lot, friend request never intended send. They wont last long way. Very bad. نصابين ياجماعه انتبهو سرقه عيني عينك",-0.6801,0.33333333333333337,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,This total waste time go ask buy gems guys girls bunch gays asking private pics,Negative,-0.0666666666666666,0.375,This total waste time go ask buy gems guys girls bunch gays asking private pics,-0.4215,0.375,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,"The worst ever. Nearly features need payment, including choosing gender, location even setting nickname..",Negative,-0.45,0.7,"The worst ever. Nearly features need payment, including choosing gender, location even setting nickname..",-0.6249,0.7,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,"I nothing,I good person gentle, play report u bad of me, hope u help restart account , thank YOU careful next time",Positive,0.02,0.6133333333333334,"I nothing,I good person gentle, play report u bad of me, hope u help restart account , thank YOU careful next time",0.9081,0.6133333333333334,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,They made pay to.use gender search rude dude.,Negative,-0.3,0.6,They made pay to.use gender search rude dude.,-0.5267,0.6,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Not good messanger free want pay.,Positive,0.025,0.7000000000000001,Not good messanger free want pay.,-0.6379,0.7000000000000001,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,This good making fun comunicate kinds people world Thank,Positive,0.5,0.4,This good making fun comunicate kinds people world Thank,0.8271,0.4,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It always connects gender annoying bogus app.,Negative,-0.8,0.9,It always connects gender annoying bogus app.,-0.4019,0.9,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Bahi is a great appp just for the instant vedio callling liye i prefer,Positive,0.4,0.7083333333333333,Bahi is a great appp just for the instant vedio callling liye i prefer,0.6249,0.7083333333333333,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,There lot ads people go,Neutral,0.0,0.0,There lot ads people go,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Worst connecting facebook I suggest anyone,Negative,-1.0,1.0,Worst connecting facebook I suggest anyone,-0.6249,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,I have a problem in Azar I have been banned for no reason please solve the problem ASAP,Neutral,0.0,0.0,I have a problem in Azar I have been banned for no reason please solve the problem ASAP,-0.7579,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,worst seen ever. charging money even filtering gender. guys even ads asking money everything. word. Wahiyaaaat!!!!,Negative,-1.0,1.0,worst seen ever. charging money even filtering gender. guys even ads asking money everything. word. Wahiyaaaat!!!!,-0.7405,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It's good free country Was free choice girl boy . Thanks this❤,Positive,0.425,0.6000000000000001,It's good free country Was free choice girl boy . Thanks this❤,0.9081,0.6000000000000001,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It true saying time installing,Positive,0.35,0.65,It true saying time installing,0.4215,0.65,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Very nice find new friends indeed video chat appreciate,Positive,0.4581818181818182,0.7272727272727273,Very nice find new friends indeed video chat appreciate,0.8357,0.7272727272727273,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,This v.bad peoples fake v.bad peoples I accepted azar disappointed,Negative,-0.625,0.875,This v.bad peoples fake v.bad peoples I accepted azar disappointed,-0.6249,0.875,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,I bay VIP package. After report I blocked . Thats frist VIP package,Neutral,0.0,0.0,I bay VIP package. After report I blocked . Thats frist VIP package,0.7885,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Very bad instld yr,Negative,-0.9099999999999998,0.8666666666666667,Very bad instld yr,-0.5849,0.8666666666666667,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,hate worst ever every naked shoe penis eww,Negative,-0.6,0.7666666666666666,hate worst ever every naked shoe penis eww,-0.8316,0.7666666666666666,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Good send message allowed world bad,Positive,5.551115123125783e-17,0.6333333333333333,Good send message allowed world bad,-0.1531,0.6333333333333333,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Fake ratings. doesnt work,Negative,-0.5,1.0,Fake ratings. doesnt work,-0.4767,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It better swipe left hard act,Positive,0.0694444444444444,0.3472222222222221,It better swipe left hard act,0.3612,0.34722222222222215,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Over heating battery issue app.,Neutral,0.0,0.0,Over heating battery issue app.,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It's waste ....third grade,Negative,-0.2,0.0,It's waste ....third grade,-0.4215,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Good users work hard earn gems,Positive,0.2041666666666666,0.5708333333333333,Good users work hard earn gems,0.3612,0.5708333333333333,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Most low type actually thief,Positive,0.1666666666666666,0.3,Most low type actually thief,-0.6997,0.3,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Hey good nice,Positive,0.6499999999999999,0.8,Hey good nice,0.6908,0.8,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,I want talk foreigner come always men,Neutral,0.0,0.0,I want talk foreigner come always men,0.0772,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Worst app....frood app...,Negative,-1.0,1.0,Worst app....frood app...,-0.6249,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,mobile getting hot using azar app.and drains battery fast,Positive,0.225,0.7250000000000001,mobile getting hot using azar app.and drains battery fast,0.0,0.7250000000000001,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Waste fully filled boys.,Positive,0.1,0.45,Waste fully filled boys.,-0.4215,0.45,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Worst application... Every time pay money money Bakwas hai,Negative,-1.0,1.0,Worst application... Every time pay money money Bakwas hai,-0.6705,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,There are many extravagant people,Positive,0.5,0.5,There are many extravagant people,0.0,0.5,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Complete waste time.,Negative,-0.05,0.2,Complete waste time.,-0.4215,0.2,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Worst female user,Negative,-0.5,0.5833333333333334,Worst female user,-0.6249,0.5833333333333334,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,March,Neutral,0.0,0.0,March,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,100% fake,Negative,-0.5,1.0,100% fake,-0.4767,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Waste time......paid girls,Negative,-0.2,0.0,Waste time......paid girls,-0.4215,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Do not you lose the lorba,Neutral,0.0,0.0,Do not you lose the lorba,0.3089,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,This is an Amazingly Traffic App,Positive,0.6000000000000001,0.9,This is an Amazingly Traffic App,0.0,0.9,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Lol can't even log,Positive,0.8,0.7,Lol can't even log,0.4215,0.7,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Nonsense,Neutral,0.0,0.0,Nonsense,-0.4019,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,You get guys,Neutral,0.0,0.0,You get guys,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It money earning aap,Neutral,0.0,0.0,It money earning aap,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Only indian people. Dont install,Neutral,0.0,1.0,Only indian people. Dont install,0.0,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Only West time,Neutral,0.0,1.0,Only West time,0.0,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Wonderful experience....,Positive,1.0,1.0,Wonderful experience....,0.5719,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,cant purchase gems,Neutral,0.0,0.0,cant purchase gems,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Hello alikum,Neutral,0.0,0.0,Hello alikum,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,This is nonsense .....,Neutral,0.0,0.0,This is nonsense .....,-0.4019,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
